timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,traj_step_size,vx_min,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-02 01:12:00,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.5,0.2,0.0,0.45,0.0,0.4153028065498433,3.65,0.3,97.8,9.77999999999998,0.6173326402914897,17.06826757700037
2026-03-02 01:12:15,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,2.0,0.2,0.0,0.65,0.05,0.44565455074676785,3.3,0.35,93.25,9.324999999999982,0.5888249356639557,13.306042476000584
2026-03-02 01:12:34,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,2.0,0.2,0.0,0.5,0.0,0.2966593703291071,5.55,0.35,98.0,9.79999999999998,0.6929080186243531,17.57594448799864
2026-03-02 01:12:49,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,2.0,0.2,0.0,0.65,0.0,0.5464693598266743,2.05,0.2,94.55,9.45499999999998,0.3868481079861299,13.025750913999218
2026-03-02 01:13:08,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,2.0,0.2,0.0,0.25,0.0,0.43618609340037623,2.5,0.2,98.2,9.819999999999979,0.7191095182005187,17.245258105001994
2026-03-02 01:13:22,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.0,0.2,0.0,0.6,0.0,0.4527293801456091,4.05,0.3,94.8,9.47999999999998,0.5374273253198882,12.81772440700297
2026-03-02 01:13:39,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.0,0.2,0.0,0.55,0.05,0.2987034679099009,4.1,0.35,93.75,9.374999999999982,0.6936067704523811,15.770716990002256
2026-03-02 01:13:54,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.0,0.2,0.0,0.7,0.0,0.5647392923417904,1.95,0.15,95.15,9.514999999999983,0.4221863611800073,12.74395419999928
2026-03-02 01:14:11,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.0,0.2,0.0,0.4,0.0,0.4050108512785565,2.05,0.2,98.0,9.79999999999998,0.7639445267561944,16.206559041998844
2026-03-02 01:14:26,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.5,0.2,0.0,0.65,0.05,0.48828539618452604,2.95,0.25,94.05,9.404999999999982,0.5811160751388512,13.264940938999644
2026-03-02 01:14:45,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.5,0.2,0.0,0.3,0.0,0.30595020661926436,4.5,0.3,98.5,9.84999999999998,0.6454094976956936,16.853163796000445
2026-03-02 01:14:59,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.5,0.2,0.0,0.65,0.0,0.5455721268716218,2.9,0.25,94.75,9.474999999999982,0.3945581020926143,12.920012291000603
2026-03-02 01:15:18,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,1.5,0.2,0.0,0.35,0.0,0.4270974292721875,2.85,0.25,98.35,9.834999999999981,0.5501565387209741,17.748199352001393
2026-03-02 01:15:33,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,2.0,0.2,0.0,0.7,0.05,0.4639981416874231,3.25,0.3,92.9,9.289999999999981,0.5727108933407989,13.152132675000757
2026-03-02 01:15:51,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,2.0,0.2,0.0,0.5,0.05,0.2989621345329295,4.25,0.3,95.4,9.539999999999981,0.7720976150833627,16.813990694001404
2026-03-02 01:16:06,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,2.0,0.2,0.0,0.7,0.0,0.5325938477730663,2.8,0.25,95.45,9.544999999999982,0.40910955491876344,13.062491724998836
2026-03-02 01:16:25,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.5,2.0,0.2,0.0,0.25,0.0,0.430755133339639,2.7,0.25,98.25,9.82499999999998,0.6664200557877559,17.32464386799984
